id: 0,carat,cut,color,clarity,depth,table,price,x,y,z
35647,0.31,Ideal,G,VVS2,62.7,57.0,907,4.34,4.31,2.71
42388,0.6,Good,J,VS1,58.9,60.5,1306,5.5,5.57,3.26
10105,0.73,Very Good,D,VVS1,61.8,61.0,4716,5.7,5.73,3.53
11151,1.07,Premium,E,SI2,59.7,58.0,4943,6.66,6.68,3.98
39730,0.35,Ideal,E,VS1,61.9,56.0,1091,4.55,4.53,2.81
44069,0.55,Ideal,E,SI1,61.7,56.0,1551,5.24,5.29,3.25
12725,0.9,Premium,E,VS2,62.6,60.0,5312,6.15,6.08,3.83
25513,1.58,Very Good,F,VS2,59.9,61.0,14308,7.5,7.6,4.52
1054,0.25,Premium,F,VS1,61.2,59.0,558,4.05,4.02,2.47
26607,1.52,Ideal,G,VVS1,61.4,57.0,16343,7.38,7.4,4.54
5577,1.21,Fair,H,SI2,65.6,56.0,3862,6.69,6.59,4.36
950,0.71,Very Good,F,VS1,62.8,56.0,2889,5.69,5.72,3.58
36521,0.42,Ideal,G,SI1,62.9,54.0,945,4.81,4.79,3.02
23995,2.03,Ideal,G,SI2,61.5,57.0,12154,8.15,8.07,4.99
17081,1.1,Very Good,F,VS2,61.4,58.0,6810,6.63,6.73,4.1
29133,0.33,Very Good,G,VVS2,61.9,56.0,692,4.46,4.49,2.77
39681,0.47,Premium,E,SI1,60.2,61.0,1087,5.05,4.96,3.02
26937,1.68,Ideal,G,VS1,62.0,55.0,16985,7.59,7.66,4.73
1591,0.74,Very Good,E,SI1,61.3,58.0,3009,5.8,5.84,3.57
2983,1.0,Very Good,E,I1,63.0,57.0,3300,6.32,6.35,3.99
19233,1.12,Ideal,G,VS1,61.5,55.0,7970,6.67,6.69,4.11
37829,0.33,Ideal,E,VS1,60.6,57.0,1002,4.54,4.5,2.74
35688,0.3,Premium,D,VS2,62.0,59.0,911,4.27,4.22,2.63
44471,0.54,Ideal,E,SI1,61.5,56.0,1594,5.31,5.26,3.25
5072,0.95,Good,F,SI2,59.7,57.0,3750,6.41,6.45,3.84
6367,0.32,Very Good,H,SI1,63.1,54.0,576,4.42,4.36,2.77
48320,0.23,Ideal,G,VVS1,61.9,58.0,536,3.93,3.96,2.44
30595,0.31,Ideal,D,VS2,62.0,55.0,734,4.36,4.38,2.71
14062,0.3,Good,H,VVS2,63.5,55.0,605,4.25,4.28,2.71
42417,0.66,Very Good,F,SI2,61.6,54.0,1311,5.62,5.64,3.47
25056,2.41,Premium,I,SI2,60.7,59.0,13563,8.7,8.64,5.26
26790,2.05,Very Good,J,VS1,61.4,58.5,16641,8.13,8.16,5.0
20538,1.56,Ideal,I,SI1,61.4,56.0,8858,7.47,7.42,4.57
27780,0.32,Premium,H,VS2,62.5,59.0,648,4.38,4.33,2.72
15028,1.35,Ideal,J,VS1,62.3,54.0,6048,7.17,7.06,4.43
33881,0.3,Ideal,E,VS2,62.6,56.0,844,4.33,4.29,2.7
18185,1.01,Premium,F,VS1,61.7,58.0,7372,6.4,6.43,3.96
5740,1.03,Fair,I,SI1,57.4,61.0,3892,6.67,6.71,3.84
35948,0.3,Ideal,F,SI1,62.4,55.0,475,4.3,4.32,2.69
25832,1.66,Ideal,H,IF,61.5,57.0,14859,7.62,7.59,4.68
44304,0.56,Very Good,D,SI1,62.5,58.0,1578,5.23,5.27,3.28
28018,0.3,Ideal,E,VS2,60.2,57.0,658,4.36,4.38,2.63
13034,0.38,Premium,J,VS1,62.1,60.0,600,4.6,4.64,2.87
38801,0.31,Very Good,G,VVS1,63.4,57.0,1046,4.36,4.32,2.75
35633,0.3,Good,I,VS1,63.4,54.0,473,4.29,4.32,2.73
51630,0.71,Very Good,F,SI2,63.2,57.0,2397,5.66,5.7,3.59
42042,0.53,Ideal,H,SI1,61.3,55.0,1268,5.23,5.27,3.22
42912,0.52,Very Good,J,VVS1,61.7,55.5,1363,5.17,5.19,3.19
8724,0.31,Premium,H,VS2,58.9,61.0,586,4.46,4.43,2.62
45565,0.52,Ideal,G,VS1,62.3,55.0,1689,5.14,5.16,3.21
44020,0.51,Premium,E,SI1,61.3,54.0,1546,5.18,5.13,3.16
17250,1.01,Very Good,D,VS2,60.4,58.0,6905,6.47,6.57,3.94
48399,0.52,Ideal,H,IF,59.2,58.0,1967,5.23,5.31,3.12
24676,1.23,Ideal,E,VVS2,59.9,57.0,13034,6.95,7.03,4.19
22897,1.7,Very Good,I,VS2,63.0,58.0,10935,7.52,7.65,4.78
45789,0.59,Very Good,I,VVS1,62.8,58.0,1709,5.3,5.34,3.34
37258,0.31,Ideal,G,VVS1,62.8,57.0,977,4.33,4.3,2.71
3883,0.9,Good,H,SI1,63.1,63.0,3484,6.04,6.1,3.83
6688,1.11,Very Good,E,SI2,61.6,61.0,4102,6.61,6.66,4.09
41127,0.52,Premium,G,SI2,58.8,62.0,1196,5.31,5.3,3.12
50887,0.9,Premium,F,I1,61.9,59.0,2316,6.18,6.16,3.82
27212,1.97,Premium,H,VS2,62.9,59.0,17535,8.01,7.9,5.0
27063,2.01,Premium,E,SI2,58.9,60.0,17179,8.24,8.2,4.84
21131,1.73,Very Good,I,SI2,62.0,58.0,9292,7.6,7.69,4.74
20799,1.6,Premium,J,VS1,61.3,59.0,9032,7.52,7.49,4.6
45068,0.55,Very Good,H,VS1,61.0,56.0,1643,5.26,5.3,3.22
43537,0.51,Ideal,G,VS2,61.6,56.0,1427,5.13,5.18,3.18
34268,0.29,Very Good,H,VVS2,62.2,54.0,466,4.23,4.26,2.64
49371,0.7,Very Good,F,SI2,61.2,57.0,2100,5.67,5.74,3.49
41493,0.51,Good,D,SI2,64.2,56.0,1232,5.05,5.02,3.23
1125,0.83,Very Good,D,SI2,63.1,57.0,2918,5.95,5.9,3.74
43595,0.31,Ideal,H,VS2,61.8,57.0,507,4.32,4.36,2.68
22715,1.5,Very Good,D,SI2,64.0,56.0,10730,7.17,7.23,4.61
38804,0.31,Ideal,G,VVS1,62.5,54.0,1046,4.37,4.33,2.72
44862,0.51,Very Good,H,VS1,60.7,56.0,1628,5.18,5.21,3.16
14674,1.0,Good,G,VS1,58.6,62.0,5921,6.5,6.53,3.82
39190,0.35,Ideal,D,VS2,62.4,57.0,1063,4.56,4.51,2.83
22702,0.3,Fair,E,SI1,64.5,49.0,630,4.28,4.25,2.75
48919,0.54,Premium,E,VS1,60.3,58.0,2041,5.32,5.26,3.19
29825,0.31,Very Good,E,VVS2,61.5,55.0,710,4.37,4.41,2.7
29868,0.3,Very Good,D,VS2,62.9,61.0,710,4.27,4.29,2.69
34254,0.33,Very Good,D,VVS2,61.9,56.0,856,4.44,4.48,2.76
27823,0.34,Premium,D,SI2,59.2,59.0,650,4.58,4.54,2.7
53258,0.86,Good,G,SI2,63.2,53.0,2647,6.06,6.1,3.84
29953,0.33,Very Good,I,SI1,62.8,58.0,445,4.39,4.43,2.77
38702,0.37,Premium,E,VS2,62.3,59.0,1041,4.59,4.56,2.85
30720,0.35,Fair,E,VVS2,66.2,58.0,738,4.41,4.35,2.9
8410,1.04,Ideal,F,SI1,59.9,56.0,4403,6.64,6.58,3.96
22969,1.07,Very Good,F,IF,59.4,59.0,11019,6.64,6.7,3.96
24334,1.52,Very Good,G,VS2,60.8,57.0,12596,7.41,7.49,4.53
29391,0.31,Very Good,E,SI1,63.5,57.0,698,4.32,4.28,2.73
50011,0.95,Premium,J,I1,61.7,59.0,2195,6.32,6.26,3.88
18365,0.37,Premium,F,SI1,61.5,59.0,616,4.59,4.62,2.83
11809,1.01,Premium,F,SI1,62.9,58.0,5090,6.43,6.35,4.02
10308,1.18,Very Good,I,SI2,63.5,57.0,4763,6.75,6.8,4.3
586,0.7,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52
17373,0.32,Good,D,SI2,63.9,58.0,612,4.33,4.31,2.76
53621,0.3,Good,D,SI1,63.2,56.0,552,4.24,4.27,2.69
9247,1.01,Very Good,H,VS2,63.3,57.0,4559,6.32,6.27,3.99
31554,0.31,Ideal,F,IF,59.7,60.0,766,4.4,4.44,2.64
14829,1.01,Very Good,E,SI1,63.1,57.0,5973,6.4,6.37,4.03
12797,1.11,Very Good,H,SI1,62.5,58.0,5335,6.61,6.64,4.14
9007,1.01,Premium,H,SI1,62.3,61.0,4513,6.39,6.32,3.96
927,0.7,Very Good,H,IF,62.8,56.0,2882,5.62,5.65,3.54
26596,1.54,Ideal,G,VVS1,60.8,57.0,16316,7.49,7.45,4.54
22257,1.4,Ideal,G,VS2,61.7,56.0,10311,7.2,7.25,4.46
148,0.73,Very Good,D,SI1,60.2,56.0,2768,5.83,5.87,3.52
11808,1.04,Premium,H,SI1,61.0,58.0,5090,6.6,6.54,4.01
34653,0.31,Premium,E,VS2,60.5,60.0,872,4.36,4.34,2.63
53036,0.71,Very Good,G,SI1,60.2,58.0,2604,5.71,5.75,3.45
2523,1.04,Very Good,H,I1,61.6,61.0,3203,6.45,6.47,3.98
49646,0.3,Premium,H,SI1,61.3,58.0,540,4.33,4.29,2.64
51461,0.7,Premium,E,SI2,62.0,60.0,2376,5.72,5.67,3.53
25296,1.58,Ideal,H,VS1,60.4,57.0,13950,7.55,7.65,4.59
26033,0.32,Ideal,F,VS2,61.3,57.0,645,4.37,4.4,2.69
36519,0.3,Premium,F,VVS2,61.5,58.0,945,4.31,4.29,2.64
9453,1.0,Good,H,SI1,63.8,53.0,4596,6.39,6.27,4.04
45392,0.54,Premium,D,SI1,60.0,58.0,1667,5.3,5.26,3.17
29581,0.41,Very Good,E,SI1,62.8,58.0,705,4.72,4.77,2.98
38575,0.4,Premium,H,VS1,62.4,60.0,1035,4.74,4.69,2.94
23769,1.65,Very Good,H,VS1,62.0,56.0,11823,7.53,7.59,4.68
7525,1.01,Premium,G,SI2,59.1,59.0,4242,6.55,6.51,3.86
33917,0.3,Ideal,E,VS2,62.4,57.0,844,4.26,4.24,2.65
53907,0.75,Very Good,E,SI1,63.0,55.0,2753,5.76,5.79,3.64
30318,0.36,Premium,H,VVS2,60.6,58.0,726,4.58,4.6,2.78
1573,0.55,Premium,D,VVS1,60.3,59.0,3006,5.34,5.3,3.21
14475,1.05,Ideal,F,SI1,61.3,54.0,5842,6.58,6.61,4.04
30761,0.25,Premium,E,VVS2,62.5,59.0,740,4.05,4.02,2.52
49019,0.5,Ideal,F,VVS2,62.2,54.0,2052,5.09,5.11,3.17
27218,2.19,Premium,H,SI2,61.7,58.0,17554,8.38,8.28,5.14
44650,0.28,Very Good,G,VVS2,62.5,53.0,522,4.18,4.21,2.62
52781,0.63,Ideal,E,VS1,61.9,55.0,2565,5.46,5.5,3.4
31583,0.35,Ideal,E,VS2,61.7,56.0,767,4.52,4.56,2.8
52133,0.52,Premium,D,VVS2,59.8,60.0,2467,5.28,5.22,3.14
19648,1.52,Premium,J,VS1,62.0,59.0,8258,7.36,7.34,4.56
41562,0.5,Ideal,G,SI1,61.7,57.0,1237,5.06,5.08,3.13
7028,1.12,Ideal,G,SI2,62.8,54.0,4158,6.7,6.64,4.19
48857,0.5,Ideal,D,VS1,62.4,53.7,2033,5.08,5.12,3.18
49764,0.53,Ideal,F,VVS2,61.9,56.0,2160,5.18,5.22,3.22
3781,1.01,Premium,I,SI2,62.9,58.0,3461,6.34,6.31,3.98
6329,0.71,Ideal,D,VS2,61.7,56.0,4029,5.71,5.74,3.53
8332,1.09,Premium,H,SI2,61.2,62.0,4395,6.63,6.58,4.04
52509,0.73,Premium,F,SI1,62.1,58.0,2527,5.74,5.72,3.56
50400,0.73,Ideal,F,SI2,60.5,59.0,2255,5.83,5.88,3.54
6584,1.03,Ideal,I,SI1,61.3,56.0,4078,6.49,6.53,3.99
36945,0.26,Ideal,G,VS1,62.1,55.0,478,4.09,4.12,2.55
18675,1.61,Very Good,I,SI2,60.9,63.0,7636,7.5,7.54,4.58
52895,0.72,Ideal,H,VS1,61.9,56.0,2585,5.73,5.78,3.56
2727,0.34,Ideal,E,SI1,61.9,55.0,565,4.51,4.53,2.8
50634,0.23,Very Good,E,VS2,60.8,58.0,402,3.97,4.05,2.44
48420,0.51,Premium,G,VVS1,61.6,59.0,1971,5.12,5.08,3.14
33902,0.3,Ideal,E,VS2,62.3,57.0,844,4.3,4.27,2.67
36193,0.4,Ideal,G,VVS2,62.6,57.0,931,4.68,4.75,2.95
8908,0.9,Ideal,H,SI1,62.1,56.0,4492,6.14,6.19,3.83
49505,0.55,Ideal,H,IF,61.9,56.0,2120,5.26,5.34,3.26
15467,1.14,Very Good,F,SI1,61.3,62.0,6194,6.71,6.77,4.13
27764,0.32,Premium,H,VS2,60.6,58.0,648,4.47,4.44,2.7
53497,0.73,Premium,G,VS1,63.0,57.0,2683,5.75,5.67,3.6
5748,0.9,Very Good,E,VS2,63.4,59.0,3894,6.19,6.11,3.9
48048,0.64,Premium,E,VS2,61.6,62.0,1926,5.48,5.46,3.37
23962,1.56,Very Good,H,VVS2,63.3,58.0,12098,7.3,7.35,4.64
30627,0.28,Ideal,I,VS1,62.4,54.0,448,4.18,4.19,2.61
22279,1.5,Premium,I,IF,62.9,58.0,10332,7.31,7.21,4.57
48214,0.57,Ideal,F,VS1,61.9,56.0,1949,5.3,5.39,3.31
29925,0.31,Ideal,D,VS1,61.6,55.0,713,4.3,4.33,2.66
49151,0.6,Ideal,E,SI1,61.2,57.0,2069,5.43,5.45,3.33
28462,0.32,Very Good,H,VVS1,62.3,56.0,672,4.35,4.37,2.72
7065,0.33,Very Good,G,VS2,59.3,61.0,579,4.49,4.51,2.67
38097,0.36,Premium,E,VS2,59.3,59.0,1013,4.68,4.6,2.75
25781,2.06,Fair,J,VS1,64.6,58.0,14750,7.91,8.04,5.15
17952,1.55,Premium,I,SI2,61.5,58.0,7256,7.39,7.46,4.57
41858,0.55,Ideal,F,SI2,61.1,56.0,1256,5.29,5.32,3.24
50089,0.74,Premium,G,SI2,60.1,58.0,2206,5.89,5.86,3.53
15369,0.3,Very Good,G,VS1,62.1,60.0,605,4.24,4.3,2.65
35356,0.42,Premium,D,SI2,62.1,59.0,898,4.82,4.78,2.98
15538,1.09,Ideal,I,VS1,61.8,55.0,6225,6.59,6.62,4.08
22692,0.29,Very Good,E,VVS1,60.9,61.0,629,4.23,4.27,2.59
20284,1.52,Very Good,I,SI1,62.6,60.0,8703,7.3,7.33,4.58
20541,1.52,Good,J,VVS2,57.9,62.0,8861,7.61,7.63,4.41
7206,1.21,Very Good,J,VS2,62.4,58.0,4191,6.79,6.83,4.25
7340,0.91,Premium,E,SI1,62.6,58.0,4211,6.14,6.17,3.85
5254,0.59,Ideal,D,VVS1,62.3,54.0,3791,5.36,5.39,3.35
35875,0.4,Ideal,D,VS2,62.8,56.0,918,4.66,4.7,2.94
682,0.75,Ideal,J,SI1,61.5,56.0,2850,5.83,5.87,3.6
18045,0.35,Very Good,E,SI1,60.7,59.0,614,4.52,4.57,2.76
2099,0.9,Good,H,SI2,64.3,58.0,3114,5.97,6.03,3.86
24798,1.56,Premium,G,VS2,61.9,58.0,13178,7.4,7.44,4.59
47558,0.7,Ideal,J,VS2,62.4,55.0,1874,5.68,5.7,3.55
39312,0.33,Premium,D,VS2,61.1,56.0,1069,4.54,4.5,2.76
48525,0.54,Ideal,G,VVS2,62.1,56.0,1985,5.19,5.22,3.23
48672,0.5,Very Good,F,VVS2,61.9,56.0,2003,5.09,5.12,3.16
44165,0.63,Ideal,J,SI1,61.8,56.0,1565,5.47,5.52,3.39
17397,0.32,Ideal,D,SI2,62.6,56.0,612,4.4,4.38,2.75
25087,2.04,Very Good,J,VS2,63.0,58.0,13609,7.99,8.02,5.04
40877,0.42,Ideal,E,VVS1,61.8,56.0,1176,4.81,4.83,2.98
45016,0.54,Ideal,G,VS2,60.7,56.0,1637,5.29,5.25,3.2
1737,0.32,Premium,G,VS2,62.3,58.0,561,4.36,4.41,2.73
21064,1.5,Premium,F,SI2,60.8,59.0,9240,7.3,7.36,4.46
31901,0.3,Premium,G,VS1,62.3,59.0,776,4.3,4.27,2.67
27674,1.5,Very Good,G,VS2,60.7,59.0,18691,7.31,7.38,4.46
18013,1.07,Ideal,F,SI1,61.5,56.0,7286,6.58,6.62,4.06
18081,1.01,Very Good,E,VS1,62.6,57.0,7306,6.28,6.37,3.96
27405,1.93,Fair,F,VS1,58.9,62.0,17995,8.17,7.97,4.75
17988,1.14,Premium,F,VS2,62.0,59.0,7275,6.71,6.64,4.14
33077,0.26,Ideal,E,VVS1,61.7,56.0,814,4.11,4.09,2.53
48283,0.53,Ideal,D,VS2,62.3,56.0,1956,5.17,5.14,3.21
23627,1.45,Premium,F,VS2,61.1,58.0,11650,7.31,7.23,4.44
42089,0.42,Ideal,E,VVS2,61.8,56.0,1273,4.8,4.78,2.96
51010,0.73,Ideal,I,VS2,62.1,54.0,2327,5.79,5.8,3.6
46945,0.52,Ideal,E,VS2,61.2,56.0,1815,5.23,5.16,3.18
40733,0.35,Ideal,D,VVS2,60.8,56.0,1162,4.58,4.6,2.79
23982,1.75,Ideal,I,VS2,61.0,56.0,12127,7.75,7.82,4.75
34147,0.33,Ideal,H,VVS2,62.2,54.0,854,4.46,4.44,2.77
53450,0.52,Ideal,E,VVS2,61.3,56.0,2675,5.18,5.2,3.18
45188,0.51,Premium,G,VS1,62.1,60.0,1656,5.1,5.11,3.17
47186,0.57,Ideal,G,VS1,62.3,53.7,1837,5.32,5.35,3.32
16811,1.02,Ideal,E,VS2,60.7,56.0,6704,6.58,6.61,4.0
30552,0.31,Premium,E,VS1,60.0,59.0,734,4.38,4.42,2.64
29358,0.31,Premium,G,VS2,61.5,60.0,698,4.34,4.31,2.66
2323,1.01,Fair,H,SI2,64.5,54.0,3167,6.26,6.15,4.0
21633,1.51,Very Good,E,SI2,58.8,58.0,9727,7.53,7.61,4.45
999,0.74,Premium,D,VS2,61.8,58.0,2897,5.81,5.77,3.58
22318,1.63,Ideal,E,SI2,61.7,57.0,10357,7.5,7.54,4.64
27549,2.02,Premium,F,SI2,61.7,58.0,18320,8.11,8.15,5.02
47709,0.58,Ideal,G,VS1,62.0,57.0,1884,5.32,5.35,3.31
49099,0.64,Good,F,VS2,59.3,60.7,2063,5.59,5.66,3.34
17142,1.0,Good,F,VS2,61.1,61.0,6841,6.38,6.45,3.92
50198,0.71,Very Good,J,VVS2,61.1,58.0,2226,5.7,5.75,3.5
22854,1.22,Ideal,G,VVS1,61.1,56.0,10888,6.91,6.94,4.23
15270,1.2,Very Good,E,SI2,61.4,58.0,6130,6.81,6.88,4.2
11011,1.01,Premium,G,SI1,61.5,59.0,4916,6.43,6.48,3.97
6484,1.24,Fair,G,SI2,65.7,57.0,4058,6.72,6.68,4.4
15281,1.16,Premium,G,SI1,62.5,58.0,6132,6.73,6.68,4.19
27295,1.72,Premium,G,VS1,59.4,60.0,17765,7.86,7.82,4.66
25225,2.04,Very Good,J,VS2,62.4,57.0,13825,8.04,8.19,5.06
36782,0.39,Ideal,F,VS1,60.9,56.0,956,4.75,4.68,2.87
9195,1.02,Ideal,E,SI2,61.6,56.0,4547,6.55,6.48,3.99
35318,0.4,Ideal,H,SI1,61.8,57.0,896,4.75,4.77,2.94
47172,0.59,Premium,D,SI1,62.8,57.0,1835,5.38,5.32,3.36
45534,0.55,Ideal,H,VS1,61.2,56.0,1686,5.26,5.3,3.23
28155,0.3,Ideal,H,VVS1,61.4,56.0,665,4.32,4.35,2.66
29600,0.35,Premium,H,VVS2,62.7,58.0,706,4.46,4.5,2.81
44757,0.51,Ideal,F,VS2,62.8,57.0,1619,5.1,5.06,3.19
13379,0.32,Ideal,H,SI2,61.5,56.0,420,4.43,4.45,2.73
50118,0.65,Ideal,H,VVS2,61.6,58.0,2210,5.56,5.6,3.44
23264,1.04,Very Good,E,IF,63.6,58.0,11269,6.41,6.43,4.08
50776,0.52,Ideal,E,VVS2,61.8,56.0,2301,5.16,5.19,3.2
32777,0.34,Premium,D,SI1,62.4,58.0,803,4.46,4.42,2.77
24024,2.0,Very Good,J,SI1,62.2,59.0,12196,7.92,7.97,4.94
46597,0.54,Ideal,F,VS2,62.2,57.0,1786,5.24,5.21,3.25
50918,0.7,Very Good,D,SI1,62.5,63.0,2318,5.7,5.63,3.54
51981,0.3,Ideal,D,SI1,61.0,58.0,547,4.32,4.33,2.64
52647,0.24,Very Good,E,VVS2,62.4,58.0,552,3.96,3.99,2.48
16891,1.47,Premium,I,SI2,62.4,55.0,6742,7.34,7.24,4.55
1031,0.7,Very Good,G,VVS2,59.3,62.0,2905,5.78,5.82,3.44
11338,1.01,Premium,F,SI1,59.5,62.0,4989,6.53,6.45,3.86
47981,0.32,Ideal,E,SI1,61.5,55.0,532,4.4,4.44,2.72
39884,0.42,Ideal,G,VVS2,62.1,57.0,1103,4.8,4.77,2.97
5035,1.03,Premium,H,SI2,62.7,62.0,3749,6.43,6.38,4.02
22904,1.71,Ideal,J,VVS2,61.6,59.0,10945,7.65,7.68,4.72
14849,1.23,Premium,H,VS2,59.3,58.0,5979,7.0,6.94,4.13
2531,0.7,Ideal,G,VVS2,61.0,56.0,3205,5.74,5.77,3.51
50953,0.74,Good,G,VS2,64.2,53.0,2322,5.72,5.69,3.66
6247,0.9,Ideal,G,SI1,61.9,59.0,4008,6.16,6.19,3.82
37218,0.38,Good,E,VVS1,62.4,64.0,975,4.61,4.59,2.87
665,1.01,Good,H,I1,64.2,61.0,2846,6.25,6.18,3.99
36071,0.4,Ideal,D,SI1,63.0,57.0,924,4.7,4.66,2.95
48986,0.23,Ideal,F,VVS2,61.4,57.0,538,3.96,3.99,2.44
44877,0.52,Ideal,G,VS1,62.3,54.0,1629,5.15,5.18,3.22
27790,0.37,Premium,E,SI1,59.3,58.0,649,4.73,4.75,2.81
51232,0.56,Ideal,E,VS1,60.0,55.0,2352,5.43,5.4,3.25
21657,1.22,Ideal,F,VS1,61.5,56.0,9756,6.89,6.84,4.22
11681,1.0,Good,E,SI1,64.2,58.0,5061,6.25,6.28,4.02
22409,1.21,Very Good,E,VS1,60.0,58.0,10430,6.89,6.97,4.16
52101,0.55,Ideal,D,VS2,60.2,56.0,2459,5.33,5.38,3.22
30548,0.31,Premium,E,VS1,61.0,58.0,734,4.37,4.39,2.67
6940,1.0,Fair,E,SI1,66.3,62.0,4140,6.27,6.06,4.09
15881,1.0,Good,F,VS2,63.9,62.0,6352,6.26,6.32,4.02
15485,1.16,Premium,H,VS2,62.3,56.0,6202,6.77,6.68,4.19
31763,0.34,Ideal,F,VVS2,61.5,56.0,773,4.47,4.5,2.76
24527,1.91,Ideal,G,SI2,62.2,55.0,12816,7.94,7.9,4.93
41134,0.5,Very Good,G,SI1,62.2,60.0,1197,5.03,5.07,3.14
5228,0.92,Good,I,VS2,59.6,61.0,3785,6.28,6.34,3.76
49428,0.7,Premium,F,SI2,61.9,62.0,2107,5.69,5.66,3.51
21727,2.01,Premium,J,SI1,61.7,60.0,9793,8.12,8.09,5.0
50411,1.01,Premium,F,I1,62.6,57.0,2257,6.42,6.3,3.99
35367,0.38,Premium,H,VS2,63.0,56.0,898,4.61,4.57,2.89
45880,0.57,Ideal,D,VS2,60.3,57.0,1718,5.42,5.4,3.26
24815,2.01,Ideal,F,SI2,62.9,56.0,13201,8.05,7.9,5.02
24440,2.04,Ideal,J,SI1,62.6,55.0,12696,8.08,8.12,5.07
2332,0.92,Ideal,J,SI1,62.3,56.0,3170,6.24,6.29,3.9
47159,0.55,Ideal,G,VS2,61.2,55.0,1833,5.3,5.35,3.26
38350,0.4,Ideal,G,SI1,62.6,55.0,1020,4.71,4.69,2.93
30008,0.43,Very Good,D,SI2,61.1,58.0,716,4.86,4.9,2.98
29111,0.34,Premium,H,VS2,61.7,60.0,689,4.51,4.47,2.77
14468,1.02,Very Good,D,SI1,62.7,57.0,5839,6.42,6.5,4.05
42714,0.56,Good,F,SI1,63.2,56.0,1340,5.24,5.29,3.33
29139,0.34,Ideal,E,VS2,62.5,55.0,692,4.45,4.48,2.79
6101,0.91,Premium,G,SI1,62.8,58.0,3975,6.18,6.15,3.87
38638,0.31,Very Good,H,VS2,60.5,63.0,489,4.33,4.37,2.63
43505,0.43,Premium,F,VVS1,61.5,56.0,1422,4.9,4.86,3.0
27317,2.1,Very Good,I,VS2,59.4,60.0,17837,8.39,8.47,5.01
44592,0.53,Premium,I,VVS1,63.0,56.0,1607,5.19,5.13,3.25
34068,0.3,Premium,D,VS2,62.0,62.0,851,4.27,4.24,2.64
42694,0.54,Ideal,H,VS2,60.1,57.0,1338,5.28,5.33,3.19
22179,1.55,Fair,F,SI1,59.7,66.0,10217,7.59,7.47,4.49
17114,1.23,Very Good,I,VS2,61.2,59.0,6826,6.84,6.81,4.18
50659,0.31,Ideal,H,VS1,62.6,55.0,544,4.31,4.35,2.71
28574,0.3,Premium,H,VS1,63.0,58.0,675,4.28,4.23,2.68
24858,2.18,Premium,I,SI1,63.0,58.0,13263,8.23,8.17,5.22
12218,1.1,Very Good,I,VS1,60.8,58.3,5196,6.63,6.68,4.04
14449,1.01,Very Good,D,SI1,62.8,60.0,5832,6.36,6.42,4.01
1289,0.72,Ideal,G,VS2,61.5,55.0,2952,5.76,5.79,3.55
1671,0.65,Very Good,D,VVS2,57.7,60.0,3025,5.69,5.74,3.3
885,0.9,Fair,I,SI1,65.8,56.0,2873,6.01,5.96,3.94
42691,0.5,Ideal,E,SI1,61.6,57.0,1337,5.08,5.11,3.14
43158,0.54,Very Good,G,SI1,63.2,56.0,1389,5.19,5.16,3.27
3503,0.9,Good,E,SI2,63.2,57.0,3401,6.06,6.15,3.86
32871,0.37,Ideal,G,VS2,60.5,56.0,809,4.65,4.68,2.82
24677,1.5,Ideal,G,VS1,60.6,57.0,13034,7.47,7.36,4.49
7603,0.92,Good,E,SI1,63.2,58.0,4258,6.16,6.18,3.9
18999,1.07,Ideal,H,VVS2,61.3,57.0,7821,6.6,6.62,4.05
23298,1.11,Very Good,E,VVS1,60.2,59.0,11330,6.67,6.79,4.05
23518,1.5,Good,G,VS1,63.8,59.0,11524,7.16,7.22,4.59
40952,0.42,Ideal,D,VS1,61.1,57.0,1179,4.81,4.84,2.95
17704,0.32,Ideal,D,SI2,61.4,56.0,612,4.46,4.43,2.73
45183,0.51,Ideal,E,VS2,61.8,56.0,1656,5.12,5.14,3.17
10994,1.11,Very Good,E,SI2,62.8,55.0,4914,6.6,6.62,4.15
43609,0.34,Very Good,G,SI1,60.8,59.0,507,4.46,4.56,2.74
18219,1.0,Good,E,VS1,63.6,59.0,7392,6.35,6.32,4.03
34665,0.31,Ideal,E,VS2,62.4,54.0,872,4.35,4.31,2.7
29984,0.43,Ideal,I,VS2,61.9,54.0,716,4.87,4.88,3.02
38610,0.46,Ideal,I,VVS2,62.7,56.0,1040,4.9,4.93,3.08
51802,0.7,Very Good,H,VS2,63.4,60.0,2415,5.61,5.59,3.55
45177,0.5,Ideal,E,VS2,60.6,59.0,1655,5.1,5.2,3.12
36169,0.32,Ideal,F,IF,60.9,57.0,929,4.4,4.44,2.69
25393,2.22,Premium,I,SI1,62.7,58.0,14095,8.33,8.28,5.21
34540,0.43,Ideal,H,VS1,61.1,57.0,868,4.88,4.91,2.99
48068,0.51,Premium,D,VS2,58.0,60.0,1928,5.29,5.26,3.06
40917,0.42,Premium,G,VVS1,59.3,59.0,1179,4.9,4.92,2.91
44957,0.58,Very Good,I,VVS1,63.0,57.0,1636,5.29,5.34,3.35
11308,1.02,Ideal,E,SI2,62.6,54.6,4983,6.4,6.44,4.02
29996,0.43,Premium,E,SI2,60.8,58.0,716,4.86,4.88,2.96
31333,0.36,Ideal,F,VS2,61.0,56.0,759,4.61,4.64,2.82
19499,1.23,Ideal,G,VS2,61.5,54.0,8133,6.92,6.89,4.25
